index,name,score,dtm,text,app_name
20366,楊千儀,5 顆星,2023年2月21日,讚,玉山行動銀行
8,高嘉宏,4 顆星,2024年4月3日,讚 ！ 好 方便 。,國泰世華網路銀行CUBE
4598,詹淑惠,3 顆星,2024年1月14日,ok,中國信託行動銀行 Home Bank
18305,玉,1 顆星,2023年12月14日,明明 生物 辨識 字裡 含 臉部 辨識 ， 但 沒 有 這個 選項 可以 選 ？,華南銀行+
30940,東淑,1 顆星,2022年11月4日,不好 用,臺灣銀行-網路銀行隨身版
30230,吳政丞,5 顆星,2023年6月17日,不錯 用,樂天國際商業銀行
23658,ccyang,1 顆星,2022年8月26日,單一間 台 新 銀行 至少 就 有 個 app ， richart . richart life . 台新 銀行 行動 銀行 ， 是 研發 app 的 人 的 問題 ， 還是 銀行 錢 太 多 沒 處花,台新銀行行動銀行
14590,popo 0513,1 顆星,2022年8月12日,一直 閃退,元大銀行 Yuanta Commercial Bank
5982,李銘號,5 顆星,2023年1月9日,讚,中國信託行動銀行 Home Bank
13768,瀚基曾,5 顆星,2021年12月30日,"容易 上 手 文字 說明 易懂 , 操作 也 無 障礙 °",兆豐銀行
14357,李忠謙,1 顆星,2023年1月13日,網路 正常 ， 但 一直 顯示 百分比 ， 進 不到 主畫面 ， 這樣 要 怎麼 繳費 …,元大銀行 Yuanta Commercial Bank
4610,LIN LIN,1 顆星,2024年1月10日,"更新 後 ， 想繳 信用卡 ， 卻 顯示 "" 暫時 無法 取得 資料 ” 有點 擾民 ， 如果 沒什麼 事 就 不要 設計 系統 更新 ， 舊 的 比 新 的 好 用 的 話 ， 就 繼續 維持 就 好",中國信託行動銀行 Home Bank
3310,李沅龍,5 顆星,2022年4月7日,good,國泰世華網路銀行CUBE
19936,慶鏜劉,4 顆星,2023年7月24日,方便 快速,玉山行動銀行
1275,楊如玲,5 顆星,2023年4月7日,方便 可靠,國泰世華網路銀行CUBE
16336,陳科元,5 顆星,2024年1月23日,讚,永豐行動銀行
26561,SrBMladen,3 顆星,2021年11月20日,開戶 體驗 非常 好 ， 但 希望 app 的 部分 能 再 多 加油 ！ 首先 是 開啟 速度 問題 ， 每次 打開 都 需要 ~ 秒 ， 我們 是否 能 優化 安全 元件 載入 或 流程 呢 ？ 再來 是 操作 問題 ， 使用者 在 點選 介面 時 完全 沒有 過渡 動畫 ， 直接 生硬 的 跳出 ， 且 每 操作 一步 就 必須 載入 ， 雖時間 不長 ， 但 非常 造成 困擾 ， 而載 入樣 式 也 維持 著 android 的 樣子 。 app 的 功能 沒有 問題 ， 只是 ui / ux ， 使用者 交互 不足 。,Richart
5835,黃冠捷,5 顆星,2023年2月17日,服務 親切,中國信託行動銀行 Home Bank
22346,Hsin,1 顆星,2021年7月15日,使用期 貨帳 號時 會 閃退 然後再 登入 時 要 使用期 貨帳 號時 說 無此 類型 帳號 導致 無法 下單 已經 不是 第一次 了 品質 真的 很 差勁 ！ ！ ！ ！,合作金庫銀行
6516,Miau Siau Long,1 顆星,2022年9月20日,打 完 一堆 帳號 ， 密碼 ， 才 告知 更新 ， 太 可恨 了 。 進入 app 就 說 ， 不行 嗎 ？ 一定 要 打 完 一堆 字 ， 才 說 ？ ？ ！ ！ 反應 很 久 了 ， 快 改善 好 嗎 ！,中國信託行動銀行 Home Bank
22942,黃瑜美,1 顆星,2022年11月10日,進入 系統 非 ~ ~ ~ 常 ~ ~ ~ 慢,凱基銀行
7892,藍漪,1 顆星,2022年3月21日,新版 超難用 ， 爛爆 了 ， 可以 改回 舊版 嗎,中國信託行動銀行 Home Bank
3042,Melissa Chen,5 顆星,2022年5月28日,方便,國泰世華網路銀行CUBE
4361,阿布,5 顆星,2024年3月17日,不錯,中國信託行動銀行 Home Bank
19290,彭明秀,5 顆星,2024年2月5日,很順 。 謝謝 ！,玉山行動銀行
10868,高清月,1 顆星,2023年7月14日,爛,富邦行動銀行
5714,Sinclair Tsai,5 顆星,2023年3月22日,使用 至今 覺得 相當 方便 。 每月 多次 使用 已習慣,中國信託行動銀行 Home Bank
2270,陳龍,5 顆星,2022年10月11日,安全 方便 迅速,國泰世華網路銀行CUBE
8217,鄭立威,1 顆星,2022年3月13日,介面 爛 ， 還 不能 更新,中國信託行動銀行 Home Bank
16861,巫芳有,5 顆星,2023年5月3日,方便 快速,永豐行動銀行
5590,王菲兒,5 顆星,2023年4月23日,太感動 了,中國信託行動銀行 Home Bank
6781,李冰角,5 顆星,2022年8月3日,方便 快速,中國信託行動銀行 Home Bank
6504,陳日本歌,5 顆星,2022年9月22日,讚 ！,中國信託行動銀行 Home Bank
12428,鐘勻辰,1 顆星,2022年5月28日,一樣 的 問題 face with rolling eyes face with rolling eyes face with rolling eyes 幾年 了 都 沒 有 改善 ！ ！ 按 「 我 的 貸款 」 後 就 一直 轉 一直 轉 ， 然 後 一直 進不去 ......,富邦行動銀行
26037,張文菁,2 顆星,2022年4月26日,都 已 經換 新 的 記憶卡 了 ， 為何 還是 不能 更新 ， 一直 在轉 圈圈 ~,Richart
10178,Peko Lan,5 顆星,2023年7月15日,本來 五星 ， 人性化 操作 介面 ， 容易 上 手 今天 要 用 居然 開 不了 app ， 昏 ~ 都 已經 更新 了 就是 開 不了 ， 重新 安裝 重新 開機 清除 快取 都 沒用 loudly crying face -------------------------------- 喔 喔 ， 本來 以 為 今天 星期六 沒有 客服 的 說 ， 沒 想到 不到 兩小時 就 有 回覆 了 face with hand over mouth 再次 重新 安裝 app 更新 後 能 用 了 ， 所以 改 回 五星 @ @,富邦行動銀行
14797,胡育銘,1 顆星,2022年4月8日,一直 在 % 開啟 不了 ， 搞 屁 喔,元大銀行 Yuanta Commercial Bank
19319,Btgotobg Gtgtome,5 顆星,2024年1月27日,thumbs up,玉山行動銀行
1296,美美,5 顆星,2023年3月31日,好用,國泰世華網路銀行CUBE
10160,彭崇華,4 顆星,2023年7月15日,叫 人 更新 ... 到 那裡 更新 啦 奇怪 欸,富邦行動銀行
26240,Lulu Lin,1 顆星,2022年3月1日,不 更新 就 不能 用,Richart
12019,Ting Yang Huang,5 顆星,2022年9月9日,bad,富邦行動銀行
3044,Guang Ping,5 顆星,2022年5月27日,good,國泰世華網路銀行CUBE
10092,Enn Young,1 顆星,2023年7月30日,真的 跟 傳說 一樣 難用 欸 rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing,富邦行動銀行
15641,郭于瑄,3 顆星,2022年4月9日,什麼 時候 更新 會 完成 ？,第一銀行 第e行動
21076,何小乃,5 顆星,2022年3月31日,很 便利 ， 不過 最近 密碼 圖形 怪異 無法 登入 （ 已處理 好 ）,玉山行動銀行
26591,李默默,3 顆星,2021年11月10日,換手機 app 不能 登 ， 資訊要 用 舊 手機 的 app 去 設定 ， 結果 完全 沒有 這個 功能 ， 去 官網 發現 要線 上 設定 還要 一 推設定 ， 打 客服 完全 是 語音 根本 沒 有人 接 ， 繞來 繞 去 也 沒 有 符合 我 的 問題 ， 只有 留下 電話 比 較 會 快 才 是 能 解決 問題 的 方法,Richart
26238,Hui-Chen Chang,4 顆星,2022年3月2日,新優 存活 動好 複 雜 ， 難以 理解 ~,Richart
8804,Patrick,1 顆星,2022年1月31日,一天到晚 在 更新 ， 很浪費 時間,中國信託行動銀行 Home Bank
19983,李建德,5 顆星,2023年7月8日,喜歡 ， ， ，,玉山行動銀行
30410,王錦華,5 顆星,2022年10月23日,thumbs up 讚 啦,樂天國際商業銀行
1829,YEN貝貝,1 顆星,2022年12月16日,連一顆 星 都 不想 給 ， 之前 用 koko 的 時候 因為 轉帳 額度 不用 太 多 ， 所以 一直 沒有 做 升級 ， 最近 因為 轉帳 額度 不夠 想要 升級 ， 因為 沒有 讀卡機 所以 到 分行 做升級 ， 結果 要 我 提供 工作 證或 名片 ， 我 有 告知 我 是 服務業 我們 公司 沒有 工作 證或 名片 還是 銀行 可以 打電話 到 我 公司 做 確認 ， 銀行 的 主任 卻 說 沒 辦法 ， 也 沒 其他 辦法 能 升級 ！ ！,國泰世華網路銀行CUBE
7649,YALING GUO,1 顆星,2022年4月3日,可以 不要 一直 改版 嗎 ？ 每次 下載 新 版本 都 要 重新 適應 功能位置 ， 很麻煩 。,中國信託行動銀行 Home Bank
5722,布萊恩,5 顆星,2023年3月19日,謝謝,中國信託行動銀行 Home Bank
19044,Jonathan Wang,2 顆星,2022年7月19日,超級 不 人性化 ...,華南銀行+
439,王美蕙,5 顆星,2023年12月20日,保險業務員 服務 很 好,國泰世華網路銀行CUBE
7210,廷豐空調工程行,3 顆星,2022年5月23日,操作 介面 太 複 雜,中國信託行動銀行 Home Bank
7056,Tzu yu Chen,1 顆星,2022年6月17日,更新 到 我 都 不好 使用 了 … …,中國信託行動銀行 Home Bank
28689,Lien Lee,5 顆星,2021年12月20日,帳密 規定 要求 多 ， 程序 繁雜 ， 但 安全性 高 很多 ， 讚,LINE Bank
7622,陳孝昇,5 顆星,2022年4月5日,一般,中國信託行動銀行 Home Bank
23140,Wen-En Hsieh,2 顆星,2022年10月18日,轉轉轉 … 轉轉轉 … 就是 無法 登入 ， 好不容易 登入 ， 要 設定 快速 登入 有 開始 轉轉轉 … ， 然 後 又 找 不到 信用卡 點數 折抵 功能 … 只好 來 給個 負評 …,凱基銀行
21719,God Lin,1 顆星,2024年2月5日,連線 一直 失敗 ， 很難 完整 操作 ...,合作金庫銀行
30490,KentKent Lu,5 顆星,2022年7月21日,整體 操作 上 很 容易 很 方便,樂天國際商業銀行
28181,脫兔子,1 顆星,2022年12月31日,輸入 出身 年月日 的 時候 顯示 有 問題 沒 辦法 選擇 想要 的 月份 ， 爛,LINE Bank
21835,方ynai,1 顆星,2023年9月26日,很爛 很 難用 ， 平時 主要 都 是 在 看明 細及 餘額 ， 之前 結餘金額 字 比 較 小 就算 了 ， 明細 都 要 逐筆 點開 了 ， 改版 後 竟然 結餘金額 還要 逐筆 點開 ， 也 沒 有 設定 可以 一鍵 全開 ， 讓 主要 看明 細和餘額 的 人 很 痛苦,合作金庫銀行
2809,張文彬,5 顆星,2022年7月13日,快速 方便,國泰世華網路銀行CUBE
18503,Casper 江孟昊 Jiang,3 顆星,2023年4月3日,建議 信用卡 繳費能 用 line 通知,華南銀行+
11769,Ming Wang,5 顆星,2023年1月20日,好用,富邦行動銀行
30334,陳敏嬌,5 顆星,2023年2月21日,使用方便 ， 存錢 賺 利息 的 好 地方,樂天國際商業銀行
20226,Jasn Hr,5 顆星,2023年5月28日,新 功能 更新 迅速 且 未 碰過 功能 異常 使用者 體驗 優秀,玉山行動銀行
20679,張可儷,5 顆星,2022年8月15日,很棒,玉山行動銀行
30775,spchen0514,1 顆星,2023年8月14日,指紋 辨識 跳 兩個 視窗 出來 ， 第一 個過 了 ， 第二 個 就 進不去 ， 爛透 了,臺灣銀行-網路銀行隨身版
30070,C.T Hsia,1 顆星,2022年3月29日,身份 證掃 完畫面 卡住 不動,將來銀行 NEXT BANK
14490,Jannie BBH,1 顆星,2022年10月19日,更新 後 完全 不能 開 一直 在 ％ 那邊,元大銀行 Yuanta Commercial Bank
13631,張育綺,4 顆星,2022年5月6日,明明 帳號 密碼 都 沒 更改 ， 確 一直 出現 輸入 錯誤 ...,兆豐銀行
14067,CC TC,1 顆星,2021年7月13日,"沒有 更新 app , 一直 要求 且 無法 登入",兆豐銀行
22155,桃老貓,5 顆星,2022年4月16日,功能 很 實用 又 方便,合作金庫銀行
10458,王麗月,3 顆星,2023年7月15日,/ app 顯示 更新 行動 憑證 ， 要 更新 app 才能 使用 ， 但 商店 無 app 更新 選項 ， 現在 app 無法 開啟 使用,富邦行動銀行
4043,Steve Hsiao,5 顆星,2022年1月7日,迅速 可靠,國泰世華網路銀行CUBE
17081,cheng ho,3 顆星,2023年1月7日,轉帳 希望 可以 和 其他 銀行 一樣 使用 生物 認證 即可 每次 收 簡訊 很 麻煩,永豐行動銀行
7872,鄭叔君,1 顆星,2022年3月22日,更新 後 很 難用 ， 畫面 又 複 雜 ， 以前 轉帳 很 方便 ， 現在 還要 再次 輸入 網銀密碼 ， 快點還 我 舊版,中國信託行動銀行 Home Bank
4828,張敬孝,1 顆星,2023年11月10日,怎麼 常常 無法 連線 呢 ？,中國信託行動銀行 Home Bank
24413,peggy weng,1 顆星,2022年1月4日,介面 弄 的 越來 越 複 雜 ， 越來 越 難用 ， 匯個 錢 要 自己 查好 銀行代碼 ( 原本 能 直接 查詢 代入 ) ， 換匯 一直 系統 維修 …,台新銀行行動銀行
12761,Richard Lin,5 顆星,2022年3月3日,很 好 用 ！,富邦行動銀行
4631,陳怡如,5 顆星,2024年1月3日,. 銀行 辦 公人 員太少 工作量 大 ， 導致 客戶 久等 。 . 行員態度 溫 和 、 親切 ， 與 之 交談 令人 感覺 舒服 。,中國信託行動銀行 Home Bank
22971,gin gin,1 顆星,2022年11月7日,爛系統 ， 一 星期 更新 兩次 ， 重新 登入 帳號 密碼 ， 操作 介面 真難用 ， 舊系統 介面 才 是 直 覺式 無障礙 好 操作 使用 的 介面 不 知道 為 什麼 要 花 錢 做 一個 比舊 系統 難用 十倍 的 新 白爛 系統,凱基銀行
17303,莊興隆,5 顆星,2022年7月19日,還好 ?,永豐行動銀行
3602,潘彥誠,5 顆星,2022年3月9日,好,國泰世華網路銀行CUBE
15147,劉宜蓁太平區,1 顆星,2021年10月9日,經常 更新 又 緩慢 ， 更新 前 的 功能 更新 後 變得 不能 用 ， 非常 麻煩,元大銀行 Yuanta Commercial Bank
19362,陳秋蓉,5 顆星,2024年1月10日,玉山 的 app 真的 是 蠻 完整 超級 好 用 的 ！ 有什麼 問題 客服 也 會 馬 上 處理 ！ 目前 我用過 最 方便 最好 用 的 銀行 app ！ 各種 通知 設定 很 詳細 ！ 也 有 辦法 立刻 處 理查 證 ！ 大 推 ！,玉山行動銀行
24964,Molly Hastings (かおり),4 顆星,2023年10月20日,新版 指紋 登入 頁 沒 有 原本 可以 看即 時 消費 明細 的 鈴鐺 ， 按到 帳號 登入 才 有鈴鐺 可 看 明細 ， 然後按 到 帳號 登入 後 無法 再 按 回 指紋 登入 ， 不 可逆 只能 重開 app,Richart
11425,Dan Lin,4 顆星,2023年5月17日,介面 清楚,富邦行動銀行
18133,aiu,1 顆星,2024年1月6日,所以 銀行 app 裡最 龜速 ！,華南銀行+
21387,謝天霖,1 顆星,2022年1月5日,為 什麼 更新 之 後 ， 需要 重新 綁定 ？ 而且 就算 重新 綁定 手機 之 後 ， 第一步 傳送驗 證碼 根本 收不到 ， 說 有 電話會 打電話 過來 手機 ， 等 了 很 久 都 沒 有 ， 甚至 重用 好 幾次 ， 這樣 我 怎 麽 轉帳 給別 人 ， 請問 這要 如何 解決 ？,玉山行動銀行
16366,b j (SS506),1 顆星,2024年1月5日,全台 最爛 ， 薪轉戶 不 核卡,永豐行動銀行
4341,王辰傑,1 顆星,2024年3月23日,付 】 ● 透過 社群 軟體 ， 免記 對 方銀行 存款 帳號 就 能 輕 鬆 發 動 付款 ， 讓 你 「 方便 轉 」 。 ● 使用,中國信託行動銀行 Home Bank
2855,王懿如,5 顆星,2022年7月5日,方便 容易 操作,國泰世華網路銀行CUBE
4912,林老師,5 顆星,2023年10月22日,使用方便 要 轉帳 不必 特定 跑 出門 操作 有 手機 在 隨時 都 能轉,中國信託行動銀行 Home Bank
9361,Stan Shih,5 顆星,2024年2月6日,即 時訊息 ， 充分 明暸,富邦行動銀行
23881,Sandia,1 顆星,2022年4月12日,一直 轉 圈圈,台新銀行行動銀行
20039,江家頡,5 顆星,2023年6月20日,轉帳 速度 快 ， 值得 信賴 。,玉山行動銀行
9739,張志宗,3 顆星,2023年10月23日,⁰ △ ／ ／,富邦行動銀行
17360,柒抹子,3 顆星,2022年3月22日,這是 什麼 情形 一直 偵測 app 並非 自 官方 下載 請 移除 app 到 商店 下載 ， 而且 還會 有 登入 成功 訊息 但 不能 使用 ， 那 我 之前 用 的 是 看到 鬼 ？,永豐行動銀行
5552,陳旻淵,5 顆星,2023年5月2日,很 方便,中國信託行動銀行 Home Bank
2023,徐秉鈞,1 顆星,2022年12月1日,網路 非常 慢常 當機,國泰世華網路銀行CUBE
8295,W.Y Chen (Yuna),1 顆星,2022年3月12日,play 商店 沒有 更新 的 選項 ， 就 已經 是 最新 版本 了 吧 ？ 但是 開 app 又 一直 要 更新 ... 解除 安裝 後 重新 安裝 ， 也 還是 要 更新 ？ app 中風 了 嗎 ？,中國信託行動銀行 Home Bank
21036,涂相葶,1 顆星,2022年4月4日,每次 更新 系統 。 資料 都 被 刷掉 帳號 密碼 都 對 就是 進不去,玉山行動銀行
26920,S.Y Peng,5 顆星,2023年11月25日,好用 流暢,新光銀行
5946,ming-chun Shu,1 顆星,2023年1月18日,數位 銀行 跨行 要收 手續費 很爛,中國信託行動銀行 Home Bank
3416,Lin Luru,5 顆星,2022年4月3日,貼心 growing heart 方便 thumbs up,國泰世華網路銀行CUBE
1093,Neil Chen,1 顆星,2023年5月26日,"從 cube app 選加開 外幣 帳戶 , 跳出 訊息 說 要 帶 身分 證件 到 分行 辦理 , 到 現場 之 後 卻 說 要 預約 才 給辦 , 那 你 app 為 什麼 不 說明 清楚 , 讓 客戶 白 等 又 白跑一趟 , 有 外幣 需求 建議 可以 找台 新 或 玉山 都 可以 線上 辦好 , 不用 來 這邊 浪費 時間",國泰世華網路銀行CUBE
28597,SHU YI LO,3 顆星,2022年2月14日,核卡快 一下 就 收到 卡片 了 ， 但是 遇到 一個 問題 。 連線 轉帳 不給 截圖 ， 不 方便 。 可以 開放 截圖 嗎 ？ 或是 增加 功能 backhand index pointing right 詢問 是否 截圖 （ 公開 與 不公 開餘額 ） 此參 考世 x 華銀行 app,LINE Bank
81,YUNG YUNG 5151,3 顆星,2024年3月13日,手機 重置 又 更新 app 後 ， 儘 管 帳 號 密 碼 都 對 卻 一直 出現 錯誤 ， 不想 跟 銀行 視訊 就 非 得到 atm 重新 設定 才能 用 ， 有讀 卡機 也 不能 使用 卡來解 ， 我 就 骨折 出 不了 門 ， 又 滿臉 憔悴 亂 髮 不想 視訊 ， 想 綁 國泰卡 叫 個 外 送 都 無法 … …,國泰世華網路銀行CUBE
9496,Andy Luan,5 顆星,2023年12月27日,不錯 用,富邦行動銀行
14706,姚,2 顆星,2022年7月12日,一直 顯示 連線 有 問題 到底 是 怎樣,元大銀行 Yuanta Commercial Bank
24601,玥音,5 顆星,2024年3月8日,還是 改版 前好 用 。 改版 後 也 跑 的 比 較慢 一點 ， 明細 的 位子 改變 ， 不 方便 單手 按 ， 常常 一直 按 下面 的 選項 找 明細 ， 不太會 去理 右上角 的 字 。 不過 跟 別家 銀行 比 ， 好用 太多 了 ， 所以 還是給 五星,Richart
14944,Tyu Ts,2 顆星,2022年1月17日,聽 說 ios 版 的 已 經能 用 指紋 轉帳 了 ， 安卓 的 有 要 進步 的 打算 嗎 ？,元大銀行 Yuanta Commercial Bank
1658,彎彎,1 顆星,2023年1月17日,國泰 的 軟 實力 服務 ， 有待 加強 。 . 開卡 金融 卡 的 紙本 開卡 程序 說明 〔 建議 〕 新增 國泰連 cube 網銀連結 qrcode ， 登入 國泰 app 中 也 找 不到 開卡 的 地方 。 。 。 。 . 〔 完全 沒有 〕 線上 客服 可以 提供 諮 詢協助 . 看 完 了 金融 卡開卡 說明 ， 彷 彿 僅 限制 至 atm 才能 開卡 。 現在 卡片 躺 在家 裡 。 。 。 。 有 想到 ， 有 帶 著 再 去 開好 了 。 。 。 。 無言 . 結局 就是 有 申請 跟 沒 申請 一樣,國泰世華網路銀行CUBE
5010,蘇湘如,5 顆星,2023年9月23日,希望 可以 更 細 緻 明 了,中國信託行動銀行 Home Bank
21668,無名小輩,1 顆星,2021年10月12日,卡 了 一整 個 早上 連線 安全 檢查 有點 無言 ㄟ ..,玉山行動銀行
18688,杰伶,3 顆星,2022年11月22日,系統 不 穩定,華南銀行+
7630,JanlonHsu,3 顆星,2022年4月5日,商品 優惠券 ， 使用 的 券 沒 有 辦法 自己 移除 ， 有 bug,中國信託行動銀行 Home Bank
23484,Eason Yu Hsu,1 顆星,2023年3月8日,轉帳 無法 輸入 密碼 更新 沒 到位 啊,台新銀行行動銀行
12596,陳小惠,5 顆星,2022年4月11日,方便 好用,富邦行動銀行
29546,阿富翰,2 顆星,2022年12月12日,驗證碼 收快 天還 沒能 成功,將來銀行 NEXT BANK
8507,Yu-Ju Wu,4 顆星,2022年3月12日,app 更新 之後解決 了 無法 設定 信用卡 通知 的 問題,中國信託行動銀行 Home Bank
19803,葉昱彣,1 顆星,2023年9月14日,爛,玉山行動銀行
836,李家興,1 顆星,2023年8月17日,非常 爛,國泰世華網路銀行CUBE
15679,王湘嵐,1 顆星,2022年3月9日,每次 一登錄 就要 更新 轉 不停 已 不下 數 十次 了 ， 參考 一下 別家 銀行 的 軟體 ， 快速 ， 簡捷 方便 非常 好用,第一銀行 第e行動
6669,Singfunny Chien,3 顆星,2022年8月24日,最新 更言 / / 這次 改評 沒滿 的 原因 是 跟 大家 一樣 覺得 介面 越改越 不好 用 加油 再接 再厲 吧 ～ app 工程 人員 ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ ＿ / 每次 都 強迫 更新 這次 【 更新 完畢 了 還點 不進 ？ ！ 】 商店 畫面 也 先 x 掉 再 重新 點入 app 也 先 x 掉 ， 再 重新 點入 了 還沒 辦法 打開 是 怎樣 ？ ？ 其他 同下 的 生氣 事情 就 不必 贅述 了 ( / 評論 ) 你們 可以 讓 客戶 選擇 要 不要 更新 這樣 就 不會 造成 佔用 記憶體 的 困擾 也 是 給人 一種 尊重 很多 app 也 不 需要 強迫 更新 啊 都 能 讓 客戶 自由 選擇 而且 就算 不 刻意 更新 ， 依然 好用 順手 有 的 越 更新 ， 反而 越覺 不好 用 【 希望 有朝一日 能 讓 我 好評 ☆ 】 ( / 評論 ) 可以 麻煩 版本 更改 一次 到位 嗎 ？ 不要 時常 強迫 更新 讓 用戶 能 自由 選擇 不行 嗎 ？ 真的 很麻煩 ！ 空間 都 不夠 用 了 ！,中國信託行動銀行 Home Bank
27384,Killer faith,1 顆星,2023年9月9日,app 開 信用卡 超商 繳費會 出現 閃退 不能 進入 功能 也 不能 進入 交易 條碼 刷繳 功能 ？ 這系統,新光銀行
27769,Yeh Wilson,1 顆星,2022年3月24日,指紋 辨識 登入 失效 ， 請 改善 ！ 安卓 手機 pixel,新光銀行
4501,戴子龍,5 顆星,2024年2月7日,真棒,中國信託行動銀行 Home Bank
4188,Binjie Liau,1 顆星,2021年12月27日,超爛,國泰世華網路銀行CUBE
30942,TengYao Chang,3 顆星,2022年11月2日,"幾個 月 沒用 ， 今天 想 上 網路 銀行 ， 卻 顯示 "" 使用者 網路 連線 異常 "" ， 請問 到底 哪裡 出 問題 ? 我 都 只用 家裡 wifi 開台 銀 app ， 之前 都 沒 問題 ， 還要 打電話 去 客服 ， 有夠 麻煩 。",臺灣銀行-網路銀行隨身版
30750,Lin K,3 顆星,2023年9月23日,網銀 還不錯 用 ， 就 唯獨 臺 中 崇德 路 銀行櫃 檯 的 行員 很 差勁 ， 不但 不核 對 印章 亂 撥款 出去 ， 又 會 嗆 客戶 【 去告 啊 】 ， 除此之外 ， 網銀 操作 都 還算 可以 ， 本人 這輩子 所有 的 存款 都 移走 了 ， 省得 自己 辛苦 半輩子 的 錢 莫名其妙 被 行員 轉到 別人 口袋 去 ！ （ 資料 證據 全都 有 ， 因為 事發 多年 不想 把 事情 鬧大 ， 而且 還要 不斷 花 時間 跑 法院 ， 就是 每次 想到 還是 非常 非常 的 賭爛 ）,臺灣銀行-網路銀行隨身版
15822,犬千代,3 顆星,2022年1月9日,更新 後 我 沒法 查詢 還款 的 部分 只會 一直 出現 我 沒 有 放款,第一銀行 第e行動
7018,s qa,4 顆星,2022年6月20日,請問 一下 目前 我 的 手機 在 home bank app 裡面 是 “ 可以 截圖 ” 的 ， 要 關閉 截圖 功能 要 去 哪裡 設定 ？ 不要 跟 我 說 應該 是 不能 截圖 是 我 手機 的 問題 ， 之前 找 的 到 設定 可以 開啟 截圖 功能 ， 現在 截圖 功能 找 了 一天 都 找 不到 。,中國信託行動銀行 Home Bank
10778,吳佳芸,5 顆星,2023年7月15日,讚,富邦行動銀行
24845,Dofan Hsieh,1 顆星,2023年12月5日,強制 更新 後 app 根本 無法 開啟,Richart
9396,莊文成,5 顆星,2024年2月1日,方便 ， 實用 的 行動 銀行 。,富邦行動銀行
25596,Aaker Wang,5 顆星,2023年2月1日,介面 方便,Richart
20829,Kuo Y.H. (華),3 顆星,2022年6月20日,快速 登入 顯示 c 錯誤,玉山行動銀行
13300,李後錦,1 顆星,2024年1月10日,指紋 辨識 之 後 就 不動 了 ， 沒有 怪 獸 在 走路 的 樣子,兆豐銀行
8119,高峯翠くん,2 顆星,2022年3月14日,更新 介面 不好 用 ， 無關 使用 習慣 ， 而是 毫無直 覺感 人性化 。,中國信託行動銀行 Home Bank
12583,吳婉汝小姐,5 顆星,2022年4月16日,好 順暢,富邦行動銀行
7978,Lousia L,1 顆星,2022年3月17日,"鍵盤 設計差 ， 不好 找 按鍵 , 輸入 反應 差 ， 沒有 及 時 反應 輸入 資料 ， 這樣 寫 遍還 看不懂 嗎 ？ 還亂 回覆 辯解 系統 沒 問題 ！ 鍵盤 設計 問題 啊 ！ 真心 不想 進步 的 企業 。 請 多 看看 ， 學習 其他 銀行 （ 元大 / 大眾 ） 鍵盤 設計 。",中國信託行動銀行 Home Bank
28300,小橘,1 顆星,2022年8月8日,一直 不能 登入 ， 轉 圈圈,LINE Bank
3565,Cornelius,1 顆星,2022年3月10日,升級 android 之 後 app 就 無法 使用 了,國泰世華網路銀行CUBE
7480,黃心圓,5 顆星,2022年4月16日,問題 已 改善 smiling face with smiling eyes,中國信託行動銀行 Home Bank
29180,Ji Hen Kim,1 顆星,2021年12月10日,安裝 次 才 成功 ， 而且 還出 現購 買 成功 的 訊息 ， 於 是 趕快 拆除,DBS digibank TW 星展行動銀行
7033,方驣庠,2 顆星,2022年6月19日,無法 更新 也 ， 一直 轉 一直 轉,中國信託行動銀行 Home Bank
17871,長沙,3 顆星,2024年3月20日,難用 看 得 好 累 x,華南銀行+
28298,陳呼呼,1 顆星,2022年8月9日,現在 密碼 強度 要求 到 自己 都記 不住 ， 設定 了 幾次 都 不 符合 規定 ， 只好 改用 別間 了,LINE Bank
19843,吳淑娟,5 顆星,2023年8月15日,很棒 很 用心,玉山行動銀行
8893,安安0.0,1 顆星,2022年1月17日,難 用到 哭 ， 操作 不 直覺 ， 畫面 亂 的 要死,中國信託行動銀行 Home Bank
26492,lydiayenea308,5 顆星,2021年12月4日,好用,Richart
8615,黃盛苹,2 顆星,2022年3月12日,要 更新 才能 使用 ， 但 又 沒 辦法 更新,中國信託行動銀行 Home Bank
14998,孤高之墮天使,1 顆星,2021年12月17日,不能 便利商店 繳 信用卡 費 ， 那裝 這個 幹 啥 ？,元大銀行 Yuanta Commercial Bank
3971,柯卉婕,5 顆星,2022年1月20日,客服 人員 服務 熱心 ， 和善 客氣 ， 我 給 客服 人員 分 ! thumbs up thumbs up,國泰世華網路銀行CUBE
26436,楊錦玲,5 顆星,2021年12月28日,讚 ！,Richart
27582,呂正梅,1 顆星,2022年10月11日,更新 後 無法 開啟,新光銀行
4879,李淑貞,4 顆星,2023年10月31日,城市 無法 進入 ， 盡快 處理,中國信託行動銀行 Home Bank
25250,Chen Kh,2 顆星,2023年8月7日,新 介面 真的 很醜 ， 黑漆漆 的 ， 感覺費 眼力 又 不 專業 ， 狗狗 也 不見 了,Richart
567,fifi Lin,5 顆星,2023年11月21日,人性化 好用,國泰世華網路銀行CUBE
2338,吳美華,5 顆星,2022年10月4日,很快,國泰世華網路銀行CUBE
